,uniq_id,description,category,description_tokenized,image_path
116,53f4bc7d7321f5c41de6b86e41f13e80,"Recrafto Buddha Showpiece  -  15.24 cm (Brass, Black, Green)
                         Price: Rs. 3,500
				
			Recrafto Brass Buddha Religious Idols
Recrafto Brass Buddha Religious Idols",Home Decor & Festive Needs,"['recrafto', 'buddha', 'showpiece', 'cm', 'brass', 'black', 'green', 'price', 'r', 'recrafto', 'brass', 'buddha', 'religious', 'idol', 'recrafto', 'brass', 'buddha', 'religious', 'idol']",Images/53f4bc7d7321f5c41de6b86e41f13e80.jpg
117,be09f5a3a88ac10ae14c791fc8ac0dae,"Anthill Baby Boy's, Baby Girl's Bodysuit - Buy Yellow Anthill Baby Boy's, Baby Girl's Bodysuit For Only Rs. 405 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com",Baby Care,"['anthill', 'baby', 'boy', 'baby', 'girl', 'bodysuit', 'buy', 'yellow', 'anthill', 'baby', 'boy', 'baby', 'girl', 'bodysuit', 'r', 'online', 'india', 'shop', 'online', 'apparel', 'huge', 'collection', 'branded', 'clothes', 'flipkart', 'com']",Images/be09f5a3a88ac10ae14c791fc8ac0dae.jpg
118,d202ea988ab11f2327279093ac71975d,Buy Exotic India Lord Ganesha (Carved in Hematite) Showpiece  -  5.08 cm for Rs.2750 online. Exotic India Lord Ganesha (Carved in Hematite) Showpiece  -  5.08 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs,"['buy', 'exotic', 'india', 'lord', 'ganesha', 'carved', 'hematite', 'showpiece', 'cm', 'r', 'online', 'exotic', 'india', 'lord', 'ganesha', 'carved', 'hematite', 'showpiece', 'cm', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/d202ea988ab11f2327279093ac71975d.jpg
119,db6c79a1d852944a89e157793f392d67,"Key Features of FRENEMY MPAD271 Mousepad smooth surface finish move quickly glossy rich finish easy to clean,FRENEMY MPAD271 Mousepad (Multicolor) Price: Rs. 169 FRENEMY not only sale best quality mousepad but also make a long lasting relationship with buyer by quality products. FRENEMY Mousepad is smooth surface finish, making mouse move quickly across the entire mousepad. Zero hindrance, broad area with glossy rich finish. Brilliant imprint permanently print into pad. It won't crack or peel & Stain-resistant, high-density fabric construction is easy-to-clean.,Specifications of FRENEMY MPAD271 Mousepad (Multicolor) General Specifications Brand FRENEMY Material Non-slip Rubber Base, High Quality non slip fabric Platform PC Model Id MPAD271 Features Duratble & flexible for portibility Color Multicolor Dimensions Weight 150 g Length 179 mm Height 3 mm Width 218 mm In the Box Mousepad, Warranty Card",Computers,"['key', 'feature', 'frenemy', 'mpad', 'mousepad', 'smooth', 'surface', 'finish', 'move', 'quickly', 'glossy', 'rich', 'finish', 'easy', 'clean', 'frenemy', 'mpad', 'mousepad', 'multicolor', 'price', 'r', 'frenemy', 'sale', 'best', 'quality', 'mousepad', 'also', 'make', 'long', 'lasting', 'relationship', 'buyer', 'quality', 'product', 'frenemy', 'mousepad', 'smooth', 'surface', 'finish', 'making', 'mouse', 'move', 'quickly', 'across', 'entire', 'mousepad', 'zero', 'hindrance', 'broad', 'area', 'glossy', 'rich', 'finish', 'brilliant', 'imprint', 'permanently', 'print', 'pad', 'crack', 'peel', 'stain', 'resistant', 'high', 'density', 'fabric', 'construction', 'easy', 'clean', 'specification', 'frenemy', 'mpad', 'mousepad', 'multicolor', 'general', 'specification', 'brand', 'frenemy', 'material', 'non', 'slip', 'rubber', 'base', 'high', 'quality', 'non', 'slip', 'fabric', 'platform', 'pc', 'model', 'id', 'mpad', 'feature', 'duratble', 'flexible', 'portibility', 'color', 'multicolor', 'dimension', 'weight', 'length', 'mm', 'height', 'mm', 'width', 'mm', 'box', 'mousepad', 'warranty', 'card']",Images/db6c79a1d852944a89e157793f392d67.jpg
120,16c18ce0affca13159e362227c83683c,"Key Features of Quilt India Floral Cushions Cover Width 77 cm,Specifications of Quilt India Floral Cushions Cover (77 cm, Gold) General Brand Quilt India Suitable For Cushions Design Code QUILT_20145 Material Dupion Silk Style Code QUILT_20145 Pattern Floral Color Gold Dimensions Width 30 inch / 77 cm In the Box Number of Contents in Sales Package Pack of 1",Home Furnishing,"['key', 'feature', 'quilt', 'india', 'floral', 'cushion', 'cover', 'width', 'cm', 'specification', 'quilt', 'india', 'floral', 'cushion', 'cover', 'cm', 'gold', 'general', 'brand', 'quilt', 'india', 'suitable', 'cushion', 'design', 'code', 'quilt_', 'material', 'dupion', 'silk', 'style', 'code', 'quilt_', 'pattern', 'floral', 'color', 'gold', 'dimension', 'width', 'inch', 'cm', 'box', 'number', 'content', 'sale', 'package', 'pack']",Images/16c18ce0affca13159e362227c83683c.jpg
121,7dd5e83e2108a97659577e50879f9d9f,Specifications of Toffyhouse Baby Boy's Sleepsuit General Details Sleeve Full Sleeve Age Group 0 -  1 month Fabric Cotton Pattern Striped Ideal For Baby Boy's Neck Round Neck,Baby Care,"['specification', 'toffyhouse', 'baby', 'boy', 'sleepsuit', 'general', 'detail', 'sleeve', 'full', 'sleeve', 'age', 'group', 'month', 'fabric', 'cotton', 'pattern', 'striped', 'ideal', 'baby', 'boy', 'neck', 'round', 'neck']",Images/7dd5e83e2108a97659577e50879f9d9f.jpg
122,a63eecfbb02004863fa1f29a0b8105fc,"Key Features of Shopizone BMW Wheel 32 GB  Pen Drive Case Material: Rubber Interface: USB 2.0 Operating System: Windows XP, Vista,Shopizone BMW Wheel 32 GB  Pen Drive (Black) Price: Rs. 999 This is a 32 GB pen drive. Cool and flaunty. These are basically pen drive who are disguised as superheroes. Adorable and cute. This works with all the operating systems and is handy and strong. Add bling and style to your pen drive with shopizone’s funky & innovative collection of 32GB flash drives for all age groups!,Specifications of Shopizone BMW Wheel 32 GB  Pen Drive (Black) General Specifications Interface USB 2.0 Brand Shopizone Capacity (GB) 32 GB Model BMW Wheel Case Material Rubber OS Supported Windows XP, Vista USB on the go No Color Black Dimensions Weight 100 g In the Box 1 Pendrive",Computers,"['key', 'feature', 'shopizone', 'bmw', 'wheel', 'gb', 'pen', 'drive', 'case', 'material', 'rubber', 'interface', 'usb', 'operating', 'system', 'window', 'xp', 'vista', 'shopizone', 'bmw', 'wheel', 'gb', 'pen', 'drive', 'black', 'price', 'r', 'gb', 'pen', 'drive', 'cool', 'flaunty', 'basically', 'pen', 'drive', 'disguised', 'superheroes', 'adorable', 'cute', 'work', 'operating', 'system', 'handy', 'strong', 'add', 'bling', 'style', 'pen', 'drive', 'shopizone', 'funky', 'innovative', 'collection', 'gb', 'flash', 'drive', 'age', 'group', 'specification', 'shopizone', 'bmw', 'wheel', 'gb', 'pen', 'drive', 'black', 'general', 'specification', 'interface', 'usb', 'brand', 'shopizone', 'capacity', 'gb', 'gb', 'model', 'bmw', 'wheel', 'case', 'material', 'rubber', 'o', 'supported', 'window', 'xp', 'vista', 'usb', 'go', 'color', 'black', 'dimension', 'weight', 'box', 'pendrive']",Images/a63eecfbb02004863fa1f29a0b8105fc.jpg
123,5c77aa1fc09901ae07c392c152a70e41,"Key Features of Craftcart Parrot Antique Brass Key Holder Pack of: 1 Shape: Parrot Mount Mechanism: Screw-in,Craftcart Parrot Antique Brass Key Holder (5 Hooks, Brown) Price: Rs. 350 Designer Brass Key Holder,Specifications of Craftcart Parrot Antique Brass Key Holder (5 Hooks, Brown) General Brand Craftcart Shape Parrot Model Number KH-Parrot-A Model Name Parrot Antique Material Brass Finish Antique Number of Hooks 5 Mount Mechanism Screw-in Color Brown In the box Sales Package 1 Key Holder Pack of 1 Dimensions Weight 150 g Height 11 cm Width 14 cm Depth 3 cm",Home Decor & Festive Needs,"['key', 'feature', 'craftcart', 'parrot', 'antique', 'brass', 'key', 'holder', 'pack', 'shape', 'parrot', 'mount', 'mechanism', 'screw', 'craftcart', 'parrot', 'antique', 'brass', 'key', 'holder', 'hook', 'brown', 'price', 'r', 'designer', 'brass', 'key', 'holder', 'specification', 'craftcart', 'parrot', 'antique', 'brass', 'key', 'holder', 'hook', 'brown', 'general', 'brand', 'craftcart', 'shape', 'parrot', 'model', 'number', 'kh', 'parrot', 'model', 'name', 'parrot', 'antique', 'material', 'brass', 'finish', 'antique', 'number', 'hook', 'mount', 'mechanism', 'screw', 'color', 'brown', 'box', 'sale', 'package', 'key', 'holder', 'pack', 'dimension', 'weight', 'height', 'cm', 'width', 'cm', 'depth', 'cm']",Images/5c77aa1fc09901ae07c392c152a70e41.jpg
124,640fd08bb3ba538d67a5c0c2c61a5c4c,Specifications of SOS COMPUTRISED LCD INTRFERENTIAL UNIT-125PROG. MUSCLE SPASM Electrotherapy Device (SOS-121) General Treatment Time 30 mnts or as desired Display Type LCD Number of Programmable Profiles 125 Designed For mussel or nerve contracture Electrodes 8 Warranty Covered in Warranty one year Warranty Summary one year Warranty Service Type offline service Not Covered in Warranty Breakage / Mishandling Power Features Battery Type N/A In the Box Sales Package one machine,Beauty and Personal Care,"['specification', 'so', 'computrised', 'lcd', 'intrferential', 'unit', 'prog', 'muscle', 'spasm', 'electrotherapy', 'device', 'so', 'general', 'treatment', 'time', 'mnts', 'desired', 'display', 'type', 'lcd', 'number', 'programmable', 'profile', 'designed', 'mussel', 'nerve', 'contracture', 'electrode', 'warranty', 'covered', 'warranty', 'one', 'year', 'warranty', 'summary', 'one', 'year', 'warranty', 'service', 'type', 'offline', 'service', 'covered', 'warranty', 'breakage', 'mishandling', 'power', 'feature', 'battery', 'type', 'box', 'sale', 'package', 'one', 'machine']",Images/640fd08bb3ba538d67a5c0c2c61a5c4c.jpg
125,7241df1acae1fac892c692097ea3fb98,"Flipkart.com: Buy Sally Hansen La Cross 5 Pcs Festival Grooming Kit for Rs. 0.0 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Beauty and Personal Care,"['flipkart', 'com', 'buy', 'sally', 'hansen', 'la', 'cross', 'pc', 'festival', 'grooming', 'kit', 'r', 'flipkart', 'com', 'lowest', 'price', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/7241df1acae1fac892c692097ea3fb98.jpg
126,a85a7dbd31267a7b02eda3a4d484632d,"Flipkart.com: Buy Svayam Premium Manicure Duo - Stainless Steel for Rs. 645 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Beauty and Personal Care,"['flipkart', 'com', 'buy', 'svayam', 'premium', 'manicure', 'duo', 'stainless', 'steel', 'r', 'flipkart', 'com', 'lowest', 'price', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/a85a7dbd31267a7b02eda3a4d484632d.jpg
127,13de17e59a92f8bcaec8bf103bbff8c1,"Flipkart.com: Buy Go Bonjour Stainless Steel 9 pc Manicure Kit for Rs. 580 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Beauty and Personal Care,"['flipkart', 'com', 'buy', 'go', 'bonjour', 'stainless', 'steel', 'pc', 'manicure', 'kit', 'r', 'flipkart', 'com', 'lowest', 'price', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/13de17e59a92f8bcaec8bf103bbff8c1.jpg
128,3ba13df7877fd979d64c87c7586a5ca6,Buy Arsalan 10.5 inch Glass Hookah for Rs.349 online. Arsalan 10.5 inch Glass Hookah at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs,"['buy', 'arsalan', 'inch', 'glass', 'hookah', 'r', 'online', 'arsalan', 'inch', 'glass', 'hookah', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/3ba13df7877fd979d64c87c7586a5ca6.jpg
129,f1484a63c0dc79e96c98b2a250380ed8,"Prithish Alphabets With Illustrations Double Color Ceramic Mug (330 ml)
                         Price: Rs. 225
				
			""Get talking with your coffee! Our wide selection of cute and catchy designs means you're sure to find the quote that says what it is, the way it is. And if these mugs bring on the smiles, don't forget to share them. Mugs like these make great gifts! Each mug is beautifully designed with quality ink and attractive graphics, perfect for all around enjoyment."" ""Express yourself! Our distinctive coffee mugs give you the freedom to broadcast your own special message, from holiday cheer to your love of cupcakes. These affordable mugs are also perfect for gifting, so you can show others just how well you know them. Break out the mugs, and bring on the laughs! Happy sipping!
""Get talking with your coffee! Our wide selection of cute and catchy designs means you're sure to find the quote that says what it is, the way it is. And if these mugs bring on the smiles, don't forget to share them. Mugs like these make great gifts! Each mug is beautifully designed with quality ink and attractive graphics, perfect for all around enjoyment."" ""Express yourself! Our distinctive coffee mugs give you the freedom to broadcast your own special message, from holiday cheer to your love of cupcakes. These affordable mugs are also perfect for gifting, so you can show others just how well you know them. Break out the mugs, and bring on the laughs! Happy sipping!",Kitchen & Dining,"['prithish', 'alphabet', 'illustration', 'double', 'color', 'ceramic', 'mug', 'ml', 'price', 'r', 'get', 'talking', 'coffee', 'wide', 'selection', 'cute', 'catchy', 'design', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'gift', 'mug', 'beautifully', 'designed', 'quality', 'ink', 'attractive', 'graphic', 'perfect', 'around', 'enjoyment', 'express', 'distinctive', 'coffee', 'mug', 'give', 'freedom', 'broadcast', 'special', 'message', 'holiday', 'cheer', 'love', 'cupcake', 'affordable', 'mug', 'also', 'perfect', 'gifting', 'show', 'others', 'well', 'know', 'break', 'mug', 'bring', 'laugh', 'happy', 'sipping', 'get', 'talking', 'coffee', 'wide', 'selection', 'cute', 'catchy', 'design', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'gift', 'mug', 'beautifully', 'designed', 'quality', 'ink', 'attractive', 'graphic', 'perfect', 'around', 'enjoyment', 'express', 'distinctive', 'coffee', 'mug', 'give', 'freedom', 'broadcast', 'special', 'message', 'holiday', 'cheer', 'love', 'cupcake', 'affordable', 'mug', 'also', 'perfect', 'gifting', 'show', 'others', 'well', 'know', 'break', 'mug', 'bring', 'laugh', 'happy', 'sipping']",Images/f1484a63c0dc79e96c98b2a250380ed8.jpg
130,f01ff0a82401117e9da22dd680fd2f36,"Rockmantra Old Art Ceramic Mug (5.5 l)
                         Price: Rs. 199
				
			Give a thrilling yet fresh start to your day. An exclusive creation by Rockmantra, this mug features porcelain crafting ensuring the design stays permanent for years to come and making it a perfect pick to gift your loved ones too!Dishwasher and microwave safe. Product details and specifications :
Material : Ceramic
Size : 3.5"" X 4""
Give a thrilling yet fresh start to your day. An exclusive creation by Rockmantra, this mug features porcelain crafting ensuring the design stays permanent for years to come and making it a perfect pick to gift your loved ones too!Dishwasher and microwave safe. Product details and specifications :
Material : Ceramic
Size : 3.5"" X 4""",Kitchen & Dining,"['rockmantra', 'old', 'art', 'ceramic', 'mug', 'price', 'r', 'give', 'thrilling', 'yet', 'fresh', 'start', 'day', 'exclusive', 'creation', 'rockmantra', 'mug', 'feature', 'porcelain', 'crafting', 'ensuring', 'design', 'stay', 'permanent', 'year', 'come', 'making', 'perfect', 'pick', 'gift', 'loved', 'one', 'dishwasher', 'microwave', 'safe', 'product', 'detail', 'specification', 'material', 'ceramic', 'size', 'give', 'thrilling', 'yet', 'fresh', 'start', 'day', 'exclusive', 'creation', 'rockmantra', 'mug', 'feature', 'porcelain', 'crafting', 'ensuring', 'design', 'stay', 'permanent', 'year', 'come', 'making', 'perfect', 'pick', 'gift', 'loved', 'one', 'dishwasher', 'microwave', 'safe', 'product', 'detail', 'specification', 'material', 'ceramic', 'size']",Images/f01ff0a82401117e9da22dd680fd2f36.jpg
131,de911421573d3e234450040374b55b38,"Prithish Word of The Day: Bullshit Double Color Ceramic Mug (330 ml)
                         Price: Rs. 225
				
			""Get Talking With Your Coffee! Our Wide Selection Of Cute And Catchy Designs Means You'Re Sure To Find The Quote That Says What It Is, The Way It Is. And If These Mugs Bring On The Smiles, Don'T Forget To Share Them. Mugs Like These Make Great Gifts! Each Mug Is Beautifully Designed With Quality Ink And Attractive Graphics, Perfect For All Around Enjoyment."" ""Express Yourself! Our Distinctive Coffee Mugs Give You The Freedom To Broadcast Your Own Special Message, From Holiday Cheer To Your Love Of Cupcakes. These Affordable Mugs Are Also Perfect For Gifting, So You Can Show Others Just How Well You Know Them. Break Out The Mugs, And Bring On The Laughs! Happy Sipping!
""Get Talking With Your Coffee! Our Wide Selection Of Cute And Catchy Designs Means You'Re Sure To Find The Quote That Says What It Is, The Way It Is. And If These Mugs Bring On The Smiles, Don'T Forget To Share Them. Mugs Like These Make Great Gifts! Each Mug Is Beautifully Designed With Quality Ink And Attractive Graphics, Perfect For All Around Enjoyment."" ""Express Yourself! Our Distinctive Coffee Mugs Give You The Freedom To Broadcast Your Own Special Message, From Holiday Cheer To Your Love Of Cupcakes. These Affordable Mugs Are Also Perfect For Gifting, So You Can Show Others Just How Well You Know Them. Break Out The Mugs, And Bring On The Laughs! Happy Sipping!",Kitchen & Dining,"['prithish', 'word', 'day', 'bullshit', 'double', 'color', 'ceramic', 'mug', 'ml', 'price', 'r', 'get', 'talking', 'coffee', 'wide', 'selection', 'cute', 'catchy', 'design', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'gift', 'mug', 'beautifully', 'designed', 'quality', 'ink', 'attractive', 'graphic', 'perfect', 'around', 'enjoyment', 'express', 'distinctive', 'coffee', 'mug', 'give', 'freedom', 'broadcast', 'special', 'message', 'holiday', 'cheer', 'love', 'cupcake', 'affordable', 'mug', 'also', 'perfect', 'gifting', 'show', 'others', 'well', 'know', 'break', 'mug', 'bring', 'laugh', 'happy', 'sipping', 'get', 'talking', 'coffee', 'wide', 'selection', 'cute', 'catchy', 'design', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'gift', 'mug', 'beautifully', 'designed', 'quality', 'ink', 'attractive', 'graphic', 'perfect', 'around', 'enjoyment', 'express', 'distinctive', 'coffee', 'mug', 'give', 'freedom', 'broadcast', 'special', 'message', 'holiday', 'cheer', 'love', 'cupcake', 'affordable', 'mug', 'also', 'perfect', 'gifting', 'show', 'others', 'well', 'know', 'break', 'mug', 'bring', 'laugh', 'happy', 'sipping']",Images/de911421573d3e234450040374b55b38.jpg
132,614dbfa2f42c4684c0bb6152091113a6,Buy Prithish Independence Day Design 7 Ceramic Mug for Rs.225 online. Prithish Independence Day Design 7 Ceramic Mug at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining,"['buy', 'prithish', 'independence', 'day', 'design', 'ceramic', 'mug', 'r', 'online', 'prithish', 'independence', 'day', 'design', 'ceramic', 'mug', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/614dbfa2f42c4684c0bb6152091113a6.jpg
133,5531b9f454e2d75cfe00c3f795e06de5,"Rockmantra Vintage Mini Leafs Ceramic Mug (5.5 l)
                         Price: Rs. 199
				
			Give a thrilling yet fresh start to your day. An exclusive creation by Rockmantra, this mug features porcelain crafting ensuring the design stays permanent for years to come and making it a perfect pick to gift your loved ones too!Dishwasher and microwave safe. Product details and specifications :
Material : Ceramic
Size : 3.5"" X 4""
Give a thrilling yet fresh start to your day. An exclusive creation by Rockmantra, this mug features porcelain crafting ensuring the design stays permanent for years to come and making it a perfect pick to gift your loved ones too!Dishwasher and microwave safe. Product details and specifications :
Material : Ceramic
Size : 3.5"" X 4""",Kitchen & Dining,"['rockmantra', 'vintage', 'mini', 'leaf', 'ceramic', 'mug', 'price', 'r', 'give', 'thrilling', 'yet', 'fresh', 'start', 'day', 'exclusive', 'creation', 'rockmantra', 'mug', 'feature', 'porcelain', 'crafting', 'ensuring', 'design', 'stay', 'permanent', 'year', 'come', 'making', 'perfect', 'pick', 'gift', 'loved', 'one', 'dishwasher', 'microwave', 'safe', 'product', 'detail', 'specification', 'material', 'ceramic', 'size', 'give', 'thrilling', 'yet', 'fresh', 'start', 'day', 'exclusive', 'creation', 'rockmantra', 'mug', 'feature', 'porcelain', 'crafting', 'ensuring', 'design', 'stay', 'permanent', 'year', 'come', 'making', 'perfect', 'pick', 'gift', 'loved', 'one', 'dishwasher', 'microwave', 'safe', 'product', 'detail', 'specification', 'material', 'ceramic', 'size']",Images/5531b9f454e2d75cfe00c3f795e06de5.jpg
134,258444ac7bb7ad8026800efad5c3502b,Buy Rajesh Digital BEST DAD 107 Ceramic Mug for Rs.250 online. Rajesh Digital BEST DAD 107 Ceramic Mug at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining,"['buy', 'rajesh', 'digital', 'best', 'dad', 'ceramic', 'mug', 'r', 'online', 'rajesh', 'digital', 'best', 'dad', 'ceramic', 'mug', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/258444ac7bb7ad8026800efad5c3502b.jpg
135,fd369a1bb58ae02cd925dda7e9e1d00a,"Prithish Working on my own Grass Ceramic Mug (330 ml)
                         Price: Rs. 175
				
			""Get talking with your coffee! Our wide selection of cute and catchy designs means you're sure to find the quote that says what it is, the way it is. And if these mugs bring on the smiles, don't forget to share them. Mugs like these make great gifts! Each mug is beautifully designed with quality ink and attractive graphics, perfect for all around enjoyment."" ""Express yourself! Our distinctive coffee mugs give you the freedom to broadcast your own special message, from holiday cheer to your love of cupcakes. These affordable mugs are also perfect for gifting, so you can show others just how well you know them. Break out the mugs, and bring on the laughs! Happy sipping!
""Get talking with your coffee! Our wide selection of cute and catchy designs means you're sure to find the quote that says what it is, the way it is. And if these mugs bring on the smiles, don't forget to share them. Mugs like these make great gifts! Each mug is beautifully designed with quality ink and attractive graphics, perfect for all around enjoyment."" ""Express yourself! Our distinctive coffee mugs give you the freedom to broadcast your own special message, from holiday cheer to your love of cupcakes. These affordable mugs are also perfect for gifting, so you can show others just how well you know them. Break out the mugs, and bring on the laughs! Happy sipping!",Kitchen & Dining,"['prithish', 'working', 'grass', 'ceramic', 'mug', 'ml', 'price', 'r', 'get', 'talking', 'coffee', 'wide', 'selection', 'cute', 'catchy', 'design', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'gift', 'mug', 'beautifully', 'designed', 'quality', 'ink', 'attractive', 'graphic', 'perfect', 'around', 'enjoyment', 'express', 'distinctive', 'coffee', 'mug', 'give', 'freedom', 'broadcast', 'special', 'message', 'holiday', 'cheer', 'love', 'cupcake', 'affordable', 'mug', 'also', 'perfect', 'gifting', 'show', 'others', 'well', 'know', 'break', 'mug', 'bring', 'laugh', 'happy', 'sipping', 'get', 'talking', 'coffee', 'wide', 'selection', 'cute', 'catchy', 'design', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'gift', 'mug', 'beautifully', 'designed', 'quality', 'ink', 'attractive', 'graphic', 'perfect', 'around', 'enjoyment', 'express', 'distinctive', 'coffee', 'mug', 'give', 'freedom', 'broadcast', 'special', 'message', 'holiday', 'cheer', 'love', 'cupcake', 'affordable', 'mug', 'also', 'perfect', 'gifting', 'show', 'others', 'well', 'know', 'break', 'mug', 'bring', 'laugh', 'happy', 'sipping']",Images/fd369a1bb58ae02cd925dda7e9e1d00a.jpg
136,73f460cd6f3fd206902d7097a1816405,"Rockmantra Fantasy Art 18 Ceramic Mug (5.5 l)
                         Price: Rs. 199
				
			Give a thrilling yet fresh start to your day. An exclusive creation by Rockmantra, this mug features porcelain crafting ensuring the design stays permanent for years to come and making it a perfect pick to gift your loved ones too!Dishwasher and microwave safe. Product details and specifications :
Material : Ceramic
Size : 3.5"" X 4""
Give a thrilling yet fresh start to your day. An exclusive creation by Rockmantra, this mug features porcelain crafting ensuring the design stays permanent for years to come and making it a perfect pick to gift your loved ones too!Dishwasher and microwave safe. Product details and specifications :
Material : Ceramic
Size : 3.5"" X 4""",Kitchen & Dining,"['rockmantra', 'fantasy', 'art', 'ceramic', 'mug', 'price', 'r', 'give', 'thrilling', 'yet', 'fresh', 'start', 'day', 'exclusive', 'creation', 'rockmantra', 'mug', 'feature', 'porcelain', 'crafting', 'ensuring', 'design', 'stay', 'permanent', 'year', 'come', 'making', 'perfect', 'pick', 'gift', 'loved', 'one', 'dishwasher', 'microwave', 'safe', 'product', 'detail', 'specification', 'material', 'ceramic', 'size', 'give', 'thrilling', 'yet', 'fresh', 'start', 'day', 'exclusive', 'creation', 'rockmantra', 'mug', 'feature', 'porcelain', 'crafting', 'ensuring', 'design', 'stay', 'permanent', 'year', 'come', 'making', 'perfect', 'pick', 'gift', 'loved', 'one', 'dishwasher', 'microwave', 'safe', 'product', 'detail', 'specification', 'material', 'ceramic', 'size']",Images/73f460cd6f3fd206902d7097a1816405.jpg
137,0d3e1dc0d38be59e9927e47f152e48aa,Buy Prithish Gemini Black Ceramic Mug for Rs.275 online. Prithish Gemini Black Ceramic Mug at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining,"['buy', 'prithish', 'gemini', 'black', 'ceramic', 'mug', 'r', 'online', 'prithish', 'gemini', 'black', 'ceramic', 'mug', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/0d3e1dc0d38be59e9927e47f152e48aa.jpg
138,118b411bf265538461b084ce7abd55a8,"Rockmantra Night City Ceramic Mug (5.5 l)
                         Price: Rs. 199
				
			Give a thrilling yet fresh start to your day. An exclusive creation by Rockmantra, this mug features porcelain crafting ensuring the design stays permanent for years to come and making it a perfect pick to gift your loved ones too!Dishwasher and microwave safe. Product details and specifications :
Material : Ceramic
Size : 3.5"" X 4""
Give a thrilling yet fresh start to your day. An exclusive creation by Rockmantra, this mug features porcelain crafting ensuring the design stays permanent for years to come and making it a perfect pick to gift your loved ones too!Dishwasher and microwave safe. Product details and specifications :
Material : Ceramic
Size : 3.5"" X 4""",Kitchen & Dining,"['rockmantra', 'night', 'city', 'ceramic', 'mug', 'price', 'r', 'give', 'thrilling', 'yet', 'fresh', 'start', 'day', 'exclusive', 'creation', 'rockmantra', 'mug', 'feature', 'porcelain', 'crafting', 'ensuring', 'design', 'stay', 'permanent', 'year', 'come', 'making', 'perfect', 'pick', 'gift', 'loved', 'one', 'dishwasher', 'microwave', 'safe', 'product', 'detail', 'specification', 'material', 'ceramic', 'size', 'give', 'thrilling', 'yet', 'fresh', 'start', 'day', 'exclusive', 'creation', 'rockmantra', 'mug', 'feature', 'porcelain', 'crafting', 'ensuring', 'design', 'stay', 'permanent', 'year', 'come', 'making', 'perfect', 'pick', 'gift', 'loved', 'one', 'dishwasher', 'microwave', 'safe', 'product', 'detail', 'specification', 'material', 'ceramic', 'size']",Images/118b411bf265538461b084ce7abd55a8.jpg
